rho,phi,yaw_rotation,image_path,mean_confidence,num_detections
7.203471,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_2_094395_yaw_0.png,0.5083289792140325,6
7.203471,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_2_181662_yaw_0.png,0.5452365449496678,7
7.203472,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_268928_yaw_0.png,0.5357327684760094,8
7.203472,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_356194_yaw_0.png,0.5265152454376221,9
7.203472,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_443461_yaw_0.png,0.5516570284962654,12
7.203472,2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_530728_yaw_0.png,0.527042289574941,9
7.203471,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_2_617994_yaw_0.png,0.5376672678523593,9
7.203472,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_705261_yaw_0.png,0.5187389055887858,9
7.203472,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_792527_yaw_0.png,0.4989003688097,8
7.203472,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_2_879793_yaw_0.png,0.5422161089049445,9
7.203471,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_2_96706_yaw_0.png,0.5571301254359159,11
7.203471,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_3_054326_yaw_0.png,0.5611202849282159,9
7.203471,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-3_141593_yaw_0.png,0.5407717317342758,10
7.203472,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-3_054326_yaw_0.png,0.538329384543679,11
7.203471,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_96706_yaw_0.png,0.5096455772717794,15
7.203471,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_879793_yaw_0.png,0.5606714989989996,16
7.203471,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_792527_yaw_0.png,0.5576160430908204,15
7.203472,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-2_705261_yaw_0.png,0.548036680618922,15
7.203471,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_617994_yaw_0.png,0.5312057460347811,12
7.203472,-2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-2_530728_yaw_0.png,0.5174792744219303,8
7.203471,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_443461_yaw_0.png,0.5109209201552651,11
7.203471,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_356195_yaw_0.png,0.5280502562721571,12
7.203471,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_268928_yaw_0.png,0.5349519215524197,8
7.203472,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-2_181662_yaw_0.png,0.5421566039323806,10
7.203472,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-2_094395_yaw_0.png,0.5400163395838304,11
7.203471,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-2_007129_yaw_0.png,0.5515502339059656,11
7.203472,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203472_theta_-1_919862_yaw_0.png,0.5559359888235728,9
7.203471,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-1_832596_yaw_0.png,0.541696394031698,11
7.203471,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-1_745329_yaw_0.png,0.5439361572265625,5
7.203471,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_7_203471_theta_-1_658063_yaw_0.png,0.4974188804626465,6
6.960783,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_570796_yaw_0.png,0.5273491044839224,12
6.960783,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_48353_yaw_0.png,0.5534371435642242,9
6.960783,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_396263_yaw_0.png,0.5715386986732482,5
6.960783,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_308997_yaw_0.png,0.5851132608950138,8
6.960783,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_22173_yaw_0.png,0.5346386693418026,8
6.960783,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_134464_yaw_0.png,0.5617558019501823,7
6.960783,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_047198_yaw_0.png,0.5070010274648666,4
6.960783,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_9599311_yaw_0.png,0.559369683265686,1
6.960783,-0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_8726646_yaw_0.png,0.5048226118087769,1
6.960783,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_7853982_yaw_0.png,0.4766966551542282,2
6.960783,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_6981317_yaw_0.png,0.5317933976650238,5
6.960783,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_6108652_yaw_0.png,0.5160213857889175,6
6.960783,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_5235987_yaw_0.png,0.5144471645355224,5
6.960783,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_4363323_yaw_0.png,0,0
6.960783,-0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_3490658_yaw_0.png,0.48114341497421265,1
6.960783,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_2617994_yaw_0.png,0.5290562510490417,1
6.960783,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_174533_yaw_0.png,0,0
6.960783,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-0_08726652_yaw_0.png,0,0
6.960783,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_4_371139E-08_yaw_0.png,0,0
6.960783,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_08726648_yaw_0.png,0,0
6.960783,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_1745329_yaw_0.png,0,0
6.960783,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_2617994_yaw_0.png,0,0
6.960783,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_3490658_yaw_0.png,0,0
6.960783,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_4363324_yaw_0.png,0,0
6.960783,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_5235988_yaw_0.png,0,0
6.960783,0.6108653,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_6108653_yaw_0.png,0,0
6.960783,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_6981317_yaw_0.png,0.5820819139480591,1
6.960783,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_7853982_yaw_0.png,0.5419907569885254,3
6.960783,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_8726646_yaw_0.png,0.5996071696281433,3
6.960783,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_0_9599311_yaw_0.png,0.5868959895202092,7
6.960783,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_047197_yaw_0.png,0.5822829246520996,5
6.960783,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_134464_yaw_0.png,0.5739602237939835,10
6.960783,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_22173_yaw_0.png,0.5868164658546448,10
6.960783,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_308997_yaw_0.png,0.5428534235273089,7
6.960783,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_396263_yaw_0.png,0.5498430654406548,8
6.960783,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_48353_yaw_0.png,0.5164033940860203,7
6.960783,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_570796_yaw_0.png,0.5787185430526733,6
6.960783,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_658063_yaw_0.png,0.5466350615024567,8
6.960783,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_745329_yaw_0.png,0.5099076218903065,8
6.960783,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_832596_yaw_0.png,0.5460948564789512,11
6.960783,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_1_919862_yaw_0.png,0.547589381535848,12
6.960783,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_007129_yaw_0.png,0.524473501103265,7
6.960783,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_094395_yaw_0.png,0.49027565121650696,5
6.960783,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_181662_yaw_0.png,0.505291481812795,9
6.960783,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_268928_yaw_0.png,0.5359639942646026,10
6.960783,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_356194_yaw_0.png,0.565130277113481,11
6.960783,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_443461_yaw_0.png,0.5491484751303991,12
6.960783,2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_530728_yaw_0.png,0.5417765527963638,12
6.960783,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_617994_yaw_0.png,0.5589664538701375,15
6.960783,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_705261_yaw_0.png,0.5640646706927906,11
6.960783,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_792527_yaw_0.png,0.5624744685796591,13
6.960783,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_879793_yaw_0.png,0.5387950360774993,10
6.960783,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_2_96706_yaw_0.png,0.5489321788152058,15
6.960783,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_3_054326_yaw_0.png,0.5454309934919531,11
6.960783,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-3_141593_yaw_0.png,0.5430704515713912,13
6.960783,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-3_054326_yaw_0.png,0.5319864888985951,15
6.960783,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_96706_yaw_0.png,0.5736691802740097,16
6.960783,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_879793_yaw_0.png,0.5615711156278849,16
6.960783,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_792527_yaw_0.png,0.5607738494873047,17
6.960783,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_705261_yaw_0.png,0.5463640924010958,14
6.960783,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_617994_yaw_0.png,0.5480007177049463,11
6.960783,-2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_530728_yaw_0.png,0.5352860026889377,9
6.960783,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_443461_yaw_0.png,0.5069617756775447,14
6.960783,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_356195_yaw_0.png,0.5326757768789927,15
6.960783,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_268928_yaw_0.png,0.5199305166800817,12
6.960783,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_181662_yaw_0.png,0.5192522704601288,15
6.960783,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_094395_yaw_0.png,0.5636038861491464,11
6.960783,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-2_007129_yaw_0.png,0.5542635718981425,12
6.960783,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_919862_yaw_0.png,0.5536208872993787,12
6.960783,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_832596_yaw_0.png,0.5786375552415848,12
6.960783,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_745329_yaw_0.png,0.532782357931137,10
6.960783,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_960783_theta_-1_658063_yaw_0.png,0.5394571483135223,10
6.718631,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_570796_yaw_0.png,0.5656657665967941,8
6.718631,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_48353_yaw_0.png,0.5667551718652248,8
6.718631,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_396263_yaw_0.png,0.5422110391987695,9
6.718631,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_308997_yaw_0.png,0.5319152235984802,10
6.718631,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_22173_yaw_0.png,0.6309425632158915,6
6.718631,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_134464_yaw_0.png,0.5626658747593561,6
6.718631,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-1_047198_yaw_0.png,0.5016223986943563,3
6.718631,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_9599311_yaw_0.png,0.4972528666257858,4
6.718631,-0.8726647,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_8726647_yaw_0.png,0.4713740050792694,1
6.71863,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_71863_theta_-0_7853982_yaw_0.png,0.49676908552646637,2
6.718631,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_6981317_yaw_0.png,0.5069580525159836,6
6.718631,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_6108652_yaw_0.png,0.5209705283244451,6
6.718631,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_5235987_yaw_0.png,0.5276104013125101,6
6.718631,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_4363323_yaw_0.png,0.48246127367019653,1
6.718631,-0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_3490658_yaw_0.png,0,0
6.718631,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_2617994_yaw_0.png,0.5956501364707947,1
6.718631,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_174533_yaw_0.png,0,0
6.718631,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_-0_08726652_yaw_0.png,0,0
6.718631,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_4_371139E-08_yaw_0.png,0,0
6.718631,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_08726648_yaw_0.png,0,0
6.718631,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_1745329_yaw_0.png,0,0
6.718631,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_2617994_yaw_0.png,0,0
6.718631,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_3490658_yaw_0.png,0,0
6.718631,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_4363324_yaw_0.png,0,0
6.718631,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_5235988_yaw_0.png,0,0
6.718631,0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_6108652_yaw_0.png,0.5409175157546997,1
6.718631,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_6981317_yaw_0.png,0.5763643383979797,3
6.71863,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_71863_theta_0_7853982_yaw_0.png,0.5697410702705383,3
6.718631,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_8726646_yaw_0.png,0.5770893565246037,7
6.718631,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_0_9599311_yaw_0.png,0.6011750608682632,10
6.718631,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_047197_yaw_0.png,0.61179452141126,6
6.718631,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_134464_yaw_0.png,0.5928187099370089,11
6.718631,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_22173_yaw_0.png,0.5900505065917969,10
6.718631,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_308997_yaw_0.png,0.585623562335968,6
6.718631,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_396263_yaw_0.png,0.5320415283952441,7
6.718631,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_48353_yaw_0.png,0.5736767096178872,7
6.718631,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_570796_yaw_0.png,0.5515194968743757,11
6.718631,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_658063_yaw_0.png,0.5475671535188501,11
6.718631,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_745329_yaw_0.png,0.5334515661001206,10
6.718631,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_832596_yaw_0.png,0.5794892353670937,14
6.718631,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_1_919862_yaw_0.png,0.5530857026576996,15
6.718631,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_2_007129_yaw_0.png,0.5387365978497726,13
6.718631,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_2_094395_yaw_0.png,0.5215735822916031,10
6.71863,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_71863_theta_2_181662_yaw_0.png,0.5304212603304121,9
6.718631,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_6_718631_theta_2_268928_yaw_0.png,0.5648948609828949,10
